px1,py1,pz1,E1,px2,py2,pz2,E2
17.0326,18.8984,15.6579,29.8737,17.7987,15.8808,16.5462,29.0307
-0.375082,-6.64323,-4.15723,7.84646,4.58108,2.4708,10.4579,11.682
-133.255,-10.3651,56.9376,145.28,-90.686,-7.63335,38.7323,98.9061
11.0649,-14.5324,-49.3006,52.5755,6.50762,-6.41928,-29.6884,31.0639
-11.0128,20.6836,1.5626,23.485,4.16507,14.5098,-5.93191,16.2198
-1.50991,-31.8525,-71.7208,78.4904,0.340387,28.4628,13.7732,31.6221
7.41787,-2.39211,30.1266,31.1186,-6.99257,-1.34078,-13.6733,15.4164
10.6674,14.9232,-6.1371,19.3435,8.64195,15.9114,-8.28246,19.9114
2.62788,20.5491,1.33014,20.7593,1.33364,8.42579,0.58726,8.55153
-44.9088,-8.2931,-23.1206,51.1874,38.2948,21.7722,-5.96409,44.4534
-10.3418,70.5695,-21.8505,74.5953,8.31572,-16.2637,22.5843,29.0469
17.5818,-45.2491,129.03,137.86,-13.4127,32.8676,36.5037,50.9186
32.0303,23.8547,-1.38086,39.9613,-33.1282,0.889592,-70.0901,77.53
22.6901,-5.62953,29.7098,37.8049,8.70239,-2.18337,12.4139,15.3171
3.56377,-7.41551,26.5106,27.7581,2.68743,-5.15623,12.8832,14.135
-13.8213,-20.2192,17.0689,29.853,-5.36994,-8.35404,7.00562,12.1539
11.5361,25.4202,64.6879,70.4543,8.41436,-22.5478,-25.0055,34.7058
51.7287,41.9611,-7.43064,67.021,-19.5837,-23.9921,-62.4126,69.6741
4.91441,-3.86752,8.26999,10.3688,-4.28938,-3.77849,6.33234,8.53144
24.4472,30.3648,15.6616,42.0117,-14.5551,-35.2237,93.3426,100.824
639.199,251.966,2788.7,2872.1,-39.356,-19.0439,-68.0431,80.8792
25.0531,80.6981,24.0634,87.8572,6.48687,-15.841,75.2488,77.1713
-13.5428,13.2612,-11.1175,21.9745,-5.27662,6.96355,3.88766,9.56342
-12.9541,-6.89706,-0.208994,14.6776,9.60919,6.70711,-23.0547,25.8622
-10.146,0.203056,7.59516,12.676,6.7226,-3.45496,-14.8623,16.6742
-11.1746,-64.0018,105.582,123.971,-0.472168,-3.84862,6.20962,7.32157
-12.771,7.81782,-0.0648467,14.9744,6.55962,-1.06868,-21.0999,22.1221
-7.33553,-12.2228,-50.7405,52.705,-3.03332,10.2087,-51.7872,52.871
-0.191377,-12.438,5.17722,13.4742,0.152793,-9.78076,0.10566,9.78309
46.159,-3.58873,-18.6431,49.911,-17.86,3.02829,24.0801,30.1333
19.5652,5.51309,5.35527,21.021,3.26546,-5.28494,0.744001,6.25768
7.38,-15.6986,-15.5516,23.2975,2.65152,11.5283,18.1176,21.6377
-23.212,38.1262,-65.7101,79.4369,6.42659,-5.17031,3.7204,9.04907
-7.84626,-0.579489,12.6505,14.8979,3.61498,-1.17331,-7.09219,8.04705
22.4783,-10.8484,-47.4984,53.657,4.10613,-1.02221,-7.47845,8.59323
-1.87851,21.742,-34.2694,40.6282,-7.86285,-16.8533,-18.001,25.8826
19.7455,11.0641,-28.293,36.2326,-2.47231,10.6652,7.58114,13.3171
22.6217,35.1368,191.204,195.718,-18.261,-22.9607,22.5366,36.9941
-7.83307,-9.05109,-5.1341,13.025,-9.33101,1.23262,-1.08873,9.47542
11.3263,14.1279,-17.5178,25.1946,9.91548,12.727,-14.7723,21.8752
-30.2338,29.5762,177.01,181.993,29.7727,-15.4369,33.878,47.6701
3.75523,0.683308,-10.527,11.1981,3.36487,0.29071,-8.8907,9.51118
3.40784,-5.36194,-4.94722,8.05295,-2.89846,3.96811,9.60691,10.7912
-17.1564,17.2654,-43.0535,49.4576,-8.07852,11.4424,-24.3273,28.0717
10.1025,20.7353,1.6016,23.1212,-3.12556,9.02903,-1.91401,9.74511
46.7628,66.219,-169.7,188.068,-8.5648,-9.77057,3.08747,13.3553
13.1463,48.6985,32.6466,60.0848,-10.6512,-48.3565,154.052,161.814
-34.0092,-3.68394,-82.4201,89.2372,12.4643,-6.5013,29.6758,32.8373
-9.0446,-16.9272,-7.48622,20.6007,-5.652,-5.99026,-2.45117,8.59347
5.04538,-19.6595,74.7773,77.4829,-7.14824,7.13768,-20.5022,22.8559
8.59625,15.5008,-0.292719,17.7276,5.80137,6.44796,0.781251,8.70939
13.5073,12.8886,-0.128481,18.6705,-9.72618,2.7739,-50.9523,51.9465
8.89574,-14.7655,14.2079,22.339,3.63687,-7.3144,2.25742,8.47552
26.0102,-4.24567,12.7931,29.2956,-4.4943,0.911913,4.93096,6.73468
-38.7392,21.8807,1.96941,44.5351,39.7779,-7.727,-25.6329,47.9484
-26.3756,2.25904,-0.0201335,26.4724,17.8263,-10.6452,-52.8554,56.7873
-38.3664,-38.1977,31.235,62.5034,16.4268,27.6923,60.2164,68.2842
-2.87526,39.3157,-55.7177,68.2529,-7.80051,-20.7322,20.9023,30.4563
23.2126,-17.1735,-83.7834,88.6195,0.33092,20.8572,15.4535,25.9606
-16.5164,-23.9355,-91.455,95.9674,-12.4758,-17.6342,-66.6728,70.0848
5.08609,-0.478927,-1.64022,5.36649,2.86805,-1.77794,-9.79887,10.3642
22.8596,2.34132,-4.99581,23.5162,9.82268,2.37573,-0.654589,10.1276
-26.4736,-10.1082,82.3313,87.0717,10.8595,8.89056,-12.8783,19.0481
11.9512,-5.86078,-20.3393,24.3079,-8.93869,2.06966,3.28893,9.7474
-13.6165,-12.1252,-13.3083,22.5732,-8.42125,13.7262,63.4178,65.4305
-7.17075,-28.1397,6.00162,29.6529,-2.51337,-8.23012,2.95165,9.0981
19.6944,17.6155,-1.23721,26.4521,11.4931,8.23891,-1.43152,14.2138
-13.6908,19.2517,45.8813,51.6059,-4.17995,10.1507,9.83618,14.7401
-31.78,7.53841,-60.5113,68.7636,8.19198,-11.1638,-31.4276,34.343
17.8123,4.49556,-95.9234,97.6668,-8.1335,1.67929,-8.31909,11.7555
78.9522,59.7495,-201.227,224.267,-26.5707,14.3808,-75.8091,81.6079
-11.8134,-19.684,-81.7145,84.8781,0.380218,-12.6596,15.5171,20.03
-9.31683,17.9823,12.1924,23.6396,-6.82748,15.9031,12.281,21.2216
4.26169,-25.7432,-47.6358,54.3144,0.530872,-8.4835,-18.8638,20.6908
35.468,-7.68399,-64.4811,73.9922,10.3948,-3.7102,-18.7038,21.7177
18.1045,6.17813,10.859,21.9971,9.56206,5.30286,4.75813,11.9249
3.19451,-26.199,-6.77193,27.2482,3.15018,-10.147,-2.19056,10.8487
-5.81642,-2.21107,-7.71037,9.90861,-4.56467,0.625681,-8.17253,9.38238
-5.20992,-6.479,26.9266,28.181,0.431722,-3.38906,-2.68896,4.349
12.8171,29.0882,42.4352,53.0204,-17.2705,-25.0545,-24.6588,39.1671
-9.15963,-27.476,22.151,36.4624,4.44053,22.8563,29.2874,37.4151
-23.0514,-3.96645,-50.861,55.9817,-18.9028,-3.40486,-47.5515,51.2842
-19.5657,32.7097,76.5814,85.5421,-4.30377,8.77335,22.8685,24.8691
-15.537,-50.4354,-18.7157,55.9948,-2.83041,-9.16405,-3.30279,10.1445
-32.8821,-39.9643,-61.2305,80.172,4.58072,8.34143,-16.7906,19.3002
29.1983,35.0496,205.205,210.215,-16.3577,-32.1849,62.1938,71.9133
-22.3627,-8.70158,-82.472,85.8921,-9.62411,-4.1958,-40.5615,41.8984
63.4552,-25.1343,210.877,221.647,-13.1114,15.9354,11.0439,23.4056
-35.3043,29.7182,-30.4054,55.2636,34.0758,-28.4156,-60.1585,74.7507
32.1583,34.3513,16.4682,49.8536,-25.128,-36.6829,2.06464,44.5121
18.7101,-0.354411,-50.4049,53.7667,-8.27585,-0.367894,-36.1255,37.0633
-47.9994,13.7401,17.0639,52.7629,20.2701,-38.7986,-10.2043,44.9483
-58.9841,88.8723,-225.227,249.208,3.58477,-18.005,-35.6947,40.1391
20.3626,-8.30084,-90.5626,93.1941,13.9128,-1.30452,-13.5662,19.4761
-56.6229,4.51564,-3.60458,56.917,27.9241,-27.9447,19.0992,43.88
22.0601,-42.3761,-49.6548,68.9057,-24.4418,29.4707,-112.945,119.258
16.566,10.4015,16.2089,25.404,9.67095,7.24296,9.69245,15.4901
37.1797,0.471325,87.4541,95.0304,12.5479,-0.811985,27.2173,29.9816
-8.32563,-34.6444,-122.118,127.21,-13.0775,25.5761,-8.21518,29.8774
-4.02376,-25.5414,-15.6767,30.2378,-10.0943,13.5675,-4.54385,17.5109
-5.79365,8.36988,-34.8083,36.2664,-3.80263,-0.477785,16.324,16.7682
-2.0622,-13.4751,-9.41338,16.5666,-1.4832,4.70825,11.6165,12.6222
11.9319,2.01538,-28.5749,31.0317,3.67758,1.00581,-11.4516,12.0701
16.4758,23.8024,-5.5433,29.4745,-5.69122,-7.12728,46.0172,46.9125
27.5779,-68.9728,82.1928,110.786,0.505929,10.6201,-22.4743,24.8626
30.4047,-26.2027,-139.82,145.467,-27.1224,24.7764,-29.7278,47.2573
-29.127,34.4301,-21.4885,49.9558,13.3457,-33.3542,-59.8508,69.805
-21.29,5.38071,25.6252,33.7473,-9.57578,1.19841,11.436,14.9641
-11.6855,-51.8461,-120.399,131.607,17.7984,32.3544,-29.6453,47.3545
-18.668,-67.8325,78.6178,105.501,-19.0528,0.167291,-25.0734,31.4916
48.6067,1.13386,-18.7868,52.1234,-29.5285,-4.8882,31.707,43.6025
-21.4562,-15.7525,46.5567,53.6288,-14.1276,-3.95468,17.7989,23.066
-11.4972,-13.6444,-32.8548,37.3872,-8.08785,-7.20206,-16.3605,19.6204
53.8641,-16.4851,197.226,205.113,-32.4805,10.1967,79.6466,86.6173
-25.5776,-37.0282,167.319,173.265,5.92244,42.2847,180.137,185.128
-35.1518,6.54459,182.477,185.947,14.5736,-5.55345,42.7908,45.5444
5.23909,48.1444,51.3635,70.5943,-5.88503,-42.7748,31.6402,53.5298
0.134877,10.8358,19.1092,21.9683,0.915638,-3.16356,-10.0768,10.6019
-18.7724,2.58247,25.3588,31.6568,-4.39621,0.961511,6.62278,8.00772
4.53859,11.1375,-20.52,23.785,3.51688,9.29229,-16.8945,19.5997
-3.21764,13.3892,-2.14975,13.9376,-0.745185,-9.09046,-26.6024,28.1228
12.816,-19.4183,75.5079,79.0113,-0.314726,-9.98843,44.3059,45.4191
26.9505,-21.8126,109.232,114.603,-6.00162,9.29679,18.9819,21.9721
1.97131,-22.8184,34.4181,41.3422,0.721851,-6.22339,9.35705,11.2613
2.95954,-8.91421,3.10796,9.89407,-1.85184,3.18704,-3.53533,5.10845
45.4048,-17.5087,118.432,128.04,-37.6848,17.4468,66.3899,78.3082
-66.0972,9.55369,165.079,178.076,9.71839,-40.925,155.284,160.88
-26.0705,-8.86073,68.891,74.19,-6.91534,-8.10994,30.1672,31.9947
-27.1122,-0.807537,-50.6154,57.4252,-6.40302,-0.627232,-11.8567,13.4902
45.5062,-3.80076,148.806,155.655,-40.8584,4.95141,84.9744,94.4171
12.2255,-26.8698,-69.9309,75.9065,6.21083,-13.1614,-33.6882,36.6974
-17.7539,-0.51145,-72.018,74.1759,2.80495,-1.68106,-4.25989,5.37137
33.2543,-13.8911,-144.303,148.735,10.6307,-3.07834,-39.6248,41.1415
28.268,32.0503,-8.47567,43.5677,-25.7935,-29.6284,39.0377,55.3814
64.7348,-53.4614,-398.203,406.958,-5.22713,-16.2327,-5.79769,18.0124
18.958,-8.1526,-13.736,24.7903,-13.3227,2.67614,-42.3747,44.5003
-1.9833,-14.4677,24.3562,28.3987,5.61746,8.72056,10.1981,14.547
-5.41232,-11.8109,-0.415386,12.999,-3.91316,-5.32446,0.257022,6.61362
-4.42875,-5.34529,22.5281,23.5736,3.60544,-2.34312,6.1928,7.53998
59.0412,12.1717,62.9214,87.1386,-23.3462,-5.77924,102.184,104.976
-185.223,90.8582,335.557,393.905,-24.8381,34.5326,36.1433,55.8192
-16.9304,-46.1912,70.5584,86.016,7.77021,9.41581,-1.2965,12.277
5.11005,20.2604,19.2635,28.4199,2.50469,8.5212,8.01214,11.962
-33.8273,-27.6385,40.7593,59.7454,12.4751,26.2202,163.663,166.219
-5.98314,1.69691,-11.9927,13.5098,4.40009,0.451615,-3.16063,5.43741
-13.333,0.442742,6.95344,15.0442,3.62562,-1.11252,14.9577,15.4314
22.3911,17.3616,-24.0881,37.1892,13.1375,8.54469,-2.4311,15.8596
-13.193,9.0939,27.0081,31.4038,-7.61056,5.38415,16.2006,18.6917
-7.1064,-15.6285,-24.6085,30.0057,5.05266,-7.53299,-6.49777,11.1583
8.43397,22.7528,18.7231,30.6494,5.0849,-12.3743,9.14708,16.2068
35.8892,-40.0266,-50.0548,73.4552,-22.4234,28.5359,-13.6416,38.7713
-18.0525,2.66332,11.9538,21.8149,8.78058,-4.60516,-12.0177,15.5802
2.69797,-35.127,-43.5723,56.0334,6.03669,-8.40815,-12.2072,16.0052
39.2921,38.4946,-258.818,264.599,9.82478,11.8907,-74.4464,76.0276
-66.1268,-41.7783,357.35,365.81,-29.3532,-13.7116,70.8463,77.9027
3.56878,-8.28497,-10.5251,13.8624,5.77904,-6.91823,-6.53348,11.1336
-21.511,28.7362,22.5254,42.378,7.80636,6.96521,34.3893,35.9457
49.8546,-2.95085,10.135,50.96,-44.2823,-4.51255,10.471,45.7267
-15.8933,6.97519,-33.1305,37.4018,11.3078,-2.95655,-50.36,51.6986
38.0477,16.7874,-15.5993,44.4161,7.61188,3.79004,-4.92624,9.82772
-39.1405,-11.5981,217.977,221.767,27.7767,14.0937,34.5386,46.5092
-26.5088,10.0475,-29.3254,40.788,-17.1178,8.79455,-21.8626,29.1264
-15.4441,12.9361,50.6165,54.4785,-6.18312,5.53307,26.825,28.0791
64.8615,55.143,162.684,183.614,-31.2964,-23.4745,-24.7702,46.3043
21.6717,-50.5488,102.177,116.038,16.8801,39.6124,97.3641,106.461
-16.7383,-5.14718,-30.8369,35.4625,-12.8825,-3.80365,-19.8616,23.9775
-7.4803,46.3768,-0.710466,46.9817,10.1808,-42.6868,-24.1623,50.0963
15.4424,-6.73928,-27.6883,32.412,-3.23672,2.27565,1.52859,4.24296
2.64201,16.7982,-25.3372,30.5147,1.98775,13.7994,-26.5099,29.9526
27.7662,15.5405,-62.5495,70.1778,6.88563,-10.0838,31.3293,33.6248
43.7221,-12.4641,5.47695,45.7929,43.153,-12.7016,4.99618,45.2602
43.7657,-33.1799,42.8092,69.6346,-16.6241,-2.79368,-20.5358,26.5687
-31.8103,-86.9853,296.388,310.522,10.1101,-4.75214,29.4765,31.5226
32.6367,-29.5522,132.379,139.509,-27.5283,17.5619,20.2605,38.4282
-47.8374,-5.53661,-181.136,187.429,33.8116,3.1979,-74.7478,82.1018
-25.4992,-7.39366,-52.3619,58.7082,17.1515,5.17259,-4.23501,18.4086
10.8211,-15.7974,-65.9446,68.6685,10.0238,-14.5268,-56.105,58.8157
-28.9546,-0.324929,85.2651,90.0479,14.3122,2.17863,-46.6724,48.8663
2.36902,18.0007,0.112253,18.1566,1.11993,12.9635,1.61111,13.1116
21.8265,41.3342,34.5858,58.1473,-15.5473,-41.7851,29.4535,53.4343
38.1825,-23.004,-74.986,87.2353,-37.6082,23.4789,-43.9216,62.4079
-19.4761,20.2816,-23.9956,36.9657,-5.00429,7.01514,-8.32185,11.98
10.8402,13.8197,-18.738,25.6831,-11.9833,-11.3952,-14.101,21.7324
-31.9565,5.40241,11.7249,34.4658,27.4493,-2.72764,-61.1841,67.1149
3.15405,-24.6635,-54.5918,59.9876,-0.428833,8.08621,-23.7827,25.1237
-27.6935,-12.2186,-28.9603,41.892,26.8107,-1.56474,27.5413,38.4681
-8.56702,47.4252,29.2123,56.3553,0.708636,16.9661,8.18771,18.852
-9.19048,50.5239,83.8127,98.294,-5.54901,-24.9031,29.4008,38.9278
57.9553,-2.84274,-211.303,219.125,36.083,-3.45495,-133.816,138.639
-60.8935,-5.24541,227.811,235.867,15.8169,45.513,223.008,228.153
2.87986,4.57303,-3.83089,6.62519,2.69548,4.63905,-3.25757,6.27769
2.47924,-9.16619,-31.589,32.9855,0.854019,-8.82879,-29.3504,30.6616
-14.7512,-8.81354,-20.2914,26.59,-9.62025,-1.65536,15.0864,17.9694
43.3314,-31.3032,33.6373,63.1584,-31.7751,10.7996,-12.9458,35.9708
3.7975,20.2862,-99.5626,101.679,-1.47495,-5.2392,-10.2697,11.6234
45.5268,-42.8612,138.061,151.561,-33.24,35.541,72.0612,86.9533
1.438,-18.965,43.1097,47.1189,-1.24709,-3.87604,10.1899,10.9738
-19.3593,20.9851,17.7111,33.5984,22.9097,14.7063,-7.63886,28.2753
-42.4495,-9.89427,-7.68379,44.2595,42.2828,4.66281,30.8894,52.5714
26.2239,13.6355,-0.224179,29.5581,9.34575,4.78723,1.78311,10.6514
-5.21921,1.2461,3.29555,6.29799,-4.15753,0.00402305,6.17475,7.44472
-3.77413,-22.224,-63.64,67.5145,-20.6168,8.46594,28.9973,36.5729
-38.3516,-25.2915,-78.405,90.8727,-35.7721,-3.59238,-54.4081,65.2135
-15.9881,-7.07273,-27.9413,32.9602,9.98264,3.91888,-19.7475,22.4719
16.3244,-10.1943,10.9521,22.1443,14.7349,-6.261,10.3595,19.0695
-17.8421,9.48839,-28.4345,34.8841,-2.96165,14.7617,22.8783,27.3881
17.0479,-3.50098,48.8919,51.8972,9.20609,-3.51968,23.0647,25.0825
-8.14618,-16.1255,-81.3089,83.2919,-3.71666,-4.97517,-30.0781,30.7126
31.7371,21.2931,-118.265,124.287,-5.43956,-2.97158,6.16497,8.74283
-2.6426,20.2308,16.0614,25.9663,0.131905,10.1969,20.9634,23.3124
3.02169,-6.63259,-4.15782,8.3917,-1.13444,4.45636,9.9617,10.9724
-22.3013,13.953,36.4638,44.9628,11.4635,-21.518,-36.4778,43.8757
5.88291,-19.5373,-21.9867,29.9957,-1.3266,-14.9705,-30.6027,34.0942
-14.6881,13.1827,9.21897,21.7836,-14.3515,11.9615,9.21127,20.8303
17.9257,-20.2543,-71.1999,76.1643,-14.9186,10.7633,18.3731,26
21.0717,-4.13264,25.3244,33.2029,-14.3938,15.4506,29.526,36.3001
12.2846,0.000189599,26.612,29.3108,-3.53932,-1.53686,10.6919,11.3674
-3.38752,-32.0729,-71.1913,78.156,-24.3135,-0.34409,24.6816,34.6477
-19.535,-30.5215,13.5386,38.6844,14.5531,32.5315,-42.2052,55.2393
-5.77491,9.00338,-15.5657,18.8868,2.61522,-5.10555,13.2293,14.4199
-47.4443,1.32039,217.489,222.607,42.214,-1.20631,101.027,109.498
-32.6431,-32.5313,-22.0432,51.086,26.5856,15.6609,-135.3,138.773
41.1051,-71.9926,15.1,84.265,-2.41235,8.25892,47.0269,47.8076
-18.7947,20.5133,39.1471,48.0265,14.4708,17.4052,-373.163,373.849
-6.44177,-9.47328,-12.9298,17.2751,4.43428,-0.817499,-18.0363,18.5916
39.7409,9.51685,-7.64108,41.5729,-13.302,-14.6758,72.532,75.188
-0.806063,-46.4853,-6.23586,46.9087,8.47655,42.4663,-4.01859,43.4902
28.4092,-0.383771,47.0916,54.9988,-24.7474,-3.74986,7.75443,26.2038
0.843178,32.58,-21.6213,39.1108,1.5784,-27.9602,44.9,52.9177
-9.88744,24.229,-90.0998,93.8232,-3.61982,8.08088,-29.4642,30.7661
-16.9982,-23.952,98.86,103.131,-6.30985,-7.21946,28.5997,30.1644
-13.8847,15.6842,45.7448,50.3127,-1.93719,11.4751,35.1434,37.0203
18.3047,2.104,-24.1723,30.3941,4.35242,1.04018,-5.99964,7.48547
33.2846,-34.5012,-120.479,129.666,-13.4,28.3237,-4.20171,31.6142
-1.85926,-39.8392,44.4647,59.7306,1.14201,39.303,145.303,150.529
-60.5574,0.531717,-8.54992,61.1604,11.8111,1.92831,43.3935,45.0136
-29.2847,10.2412,-76.4436,82.4991,27.5033,-6.87453,-4.6597,28.7301
-33.5424,29.1713,-139.012,145.946,-6.59452,7.27562,-33.938,35.3301
-15.93,4.85607,5.14029,17.4293,12.1899,-5.90787,-58.8659,60.4045
26.7958,1.29796,52.7507,59.1806,24.7685,1.3411,47.7801,53.8352
-20.789,42.589,20.4374,51.6111,10.1798,-44.6087,13.8424,47.8037
15.3859,-16.711,12.5861,25.9693,6.79315,-7.77066,6.16811,12.0244
-8.57296,-32.5766,68.3122,76.1662,1.15137,31.6411,-7.28552,32.4896
-26.6454,-6.54074,25.8483,37.6949,-11.6081,-4.83969,12.8095,17.9517
0.789246,-19.8246,-42.3368,46.7552,0.638679,19.3736,-72.251,74.8062
-1.36865,18.2252,-18.2696,25.8422,1.56665,-8.92189,-30.1731,31.5037
-2.51278,-72.443,-166.903,181.964,-8.43252,27.3732,-0.387786,28.6454
22.6348,13.0486,11.6081,28.5895,20.1767,10.1942,11.3783,25.3081
22.7533,26.7769,70.0829,78.3986,10.1623,10.6946,27.4384,31.1533
-10.9214,-7.83092,70.1707,71.4461,-2.0495,-2.45894,13.505,13.8796
-52.6863,15.1374,43.6058,70.0461,37.4824,7.59377,38.3218,54.1402
-30.0523,24.2377,-21.6565,44.2676,25.7593,-26.1906,-69.2368,78.3788
-14.6126,-19.2647,-51.68,57.0569,-13.902,-9.39357,-23.594,28.9516
4.84769,22.776,101.854,104.482,4.11328,8.23217,40.091,41.1338
-17.6669,1.71321,7.11001,19.1211,-9.27417,-0.398662,6.29884,11.2185
-37.7431,27.7666,-91.9325,103.185,38.0023,-14.1475,-177.1,181.683
2.21065,-10.6023,-34.1907,35.8652,-0.301476,-4.19268,-8.9746,9.9108
-21.3011,-1.46866,-8.47567,22.9727,11.1592,1.04427,18.1775,21.3554
-36.6307,-22.8934,-179.427,184.554,36.5735,14.8364,-74.0999,83.9556
25.03,-74.3576,-127.135,149.395,-9.98925,4.69001,7.10863,13.1273
22.5728,47.563,26.5965,58.9844,6.93759,12.5388,6.89306,15.9021
-4.82605,-17.0311,42.0338,45.6092,-1.91493,-6.10995,12.3202,13.8851
15.6832,-22.031,-9.74472,28.7454,9.13528,24.8306,-57.223,63.0436
64.6423,-27.649,-108.185,129.023,40.7455,-17.3719,-67.8404,81.0204
-5.63748,21.1906,-49.9807,54.5794,-1.67867,12.3576,-11.322,16.8442
-18.0139,5.84902,-29.5098,35.0649,5.84406,-3.15291,-19.0449,20.1696
-43.6891,-14.1385,81.4757,93.525,38.6017,18.3605,136.335,142.879
37.7232,27.6957,105.509,115.422,-20.7826,-36.7938,55.9331,70.1016
-14.1347,-42.6774,28.4779,53.218,13.2798,42.849,23.4441,50.6165
10.5349,-14.6923,-37.7534,41.859,3.76815,-10.7329,-24.3911,26.9134
-29.3748,-15.5663,92.8138,98.588,28.0671,1.88292,19.9026,34.4591
-5.15354,15.5603,-13.8567,21.4639,-3.14636,10.9605,-7.49165,13.6444
49.3447,-19.4408,92.7383,106.833,-35.1621,10.2327,29.2221,46.8511
13.3309,26.9427,43.4348,52.8224,5.40583,7.67884,14.341,17.1424
-12.1628,-19.9997,-34.1447,41.398,-5.65524,-5.92957,-11.4057,14.0443
19.2459,-0.273571,-7.31788,20.5923,-7.44921,-5.88288,15.6745,18.3249
33.7954,21.9221,-22.7369,46.2567,10.1553,4.87747,-5.4321,12.5076
-17.3525,3.95536,2.90167,18.0329,6.85085,6.81418,5.91233,11.3285
21.2516,36.3908,161.582,166.987,-3.78572,-31.8874,17.3009,36.4756
15.5372,8.93677,-17.3981,24.9796,8.89263,5.05296,-9.49232,13.9544
31.2896,-3.35678,-8.98581,32.7271,-8.66067,2.62624,-41.6158,42.5886
9.35801,21.8126,15.0624,28.1114,0.777529,14.0787,0.0504261,14.1006
3.55725,-4.10945,-19.376,20.1242,2.13299,-4.85682,-16.4189,17.2549
46.1847,57.594,70.5327,102.103,23.0154,-20.6366,-40.7789,51.1713
-16.54,48.7406,24.9747,57.2098,-11.6888,36.0877,19.1892,42.511
4.89512,16.6687,70.0886,72.2097,-8.47804,1.37371,20.281,22.0248
-4.00902,3.58049,12.3798,13.4967,-3.18734,1.42305,11.062,11.6001
66.8549,39.5257,46.4243,90.4825,-35.8077,14.2968,-15.7771,41.6595
44.0252,-8.097,-61.5815,76.1319,14.0394,-2.60735,-19.4788,24.1524
-366.49,-22.0341,802.874,882.841,-12.1995,9.24393,51.1143,53.3569
33.2467,23.3874,-28.2989,49.5293,0.318138,-22.8671,25.1221,33.9726
-67.5226,22.9861,-19.9962,74.0778,-9.7991,4.02943,-2.4214,10.8689
-10.0687,32.2362,141.058,145.045,-6.09715,-6.71369,-25.1169,26.7043
23.1776,8.37979,1.5734,24.6964,15.0092,6.12387,1.59998,16.2895
-16.2933,-14.7387,-44.7245,49.8296,13.8294,9.37913,29.1447,33.5953
-6.44968,-26.3007,13.1049,30.0845,-3.36056,-16.6446,7.83112,18.6995
-16.0007,-37.2449,-15.2027,43.2937,2.42351,16.7089,-9.46821,19.3576
0.859909,-34.8724,18.1702,39.3318,-0.204025,-10.1877,9.67347,14.0505
-5.90772,-5.95107,33.7456,34.772,-4.20889,-4.74038,24.1474,24.9658
-31.7678,-2.93976,-83.8296,89.6953,-23.2097,0.226458,-64.099,68.1721
28.2592,2.15543,-99.1797,103.15,14.4745,0.354888,-46.7378,48.9292
-38.2304,13.2022,-67.979,79.1013,-10.77,4.46562,-16.7766,20.4304
-12.9414,19.9399,-3.09764,23.9726,2.39668,-20.707,12.6682,24.393
14.6872,9.16695,-0.324959,17.3166,-8.14548,6.08485,-7.4136,12.5836
-46.5414,18.267,-213.492,219.268,10.1564,-31.1499,-41.2378,52.6691
84.0754,19.2811,-103.265,134.552,11.9939,2.24374,-13.5593,18.2415
19.2342,-6.24542,-6.52664,21.2501,10.8174,1.04493,-6.71511,12.7755
1.80642,-4.91375,-28.6428,29.1175,-3.76038,-2.31204,18.8491,19.3594
2.46293,22.8927,-96.7993,99.5,7.95386,-11.9275,16.6489,21.971
27.0316,1.37843,49.771,56.6548,3.90492,0.31061,6.39697,7.50182
3.69504,17.9184,14.6677,23.4494,2.91247,7.7295,6.4435,10.4765
23.8358,-16.1316,-0.981735,28.7984,6.76968,-4.65058,-0.662423,8.24054
-25.6729,13.5885,31.0718,42.5348,-1.72858,21.8058,-18.3729,28.5667
35.773,2.19653,29.0147,46.1128,13.4291,-0.0125636,10.3866,16.9774
21.7924,-8.06295,2.1385,23.3346,14.1787,-5.43966,1.96865,15.3138
-6.44838,-36.0489,73.4398,82.0641,-14.4523,15.7121,-18.8598,28.4858
-43.3243,-6.04628,-240.401,244.349,41.438,7.91438,-127.628,134.42
15.677,7.76997,21.0335,27.3598,9.08007,4.80401,14.4111,17.6979
-5.14443,-4.82539,20.4238,21.6077,-0.614916,-3.80649,-3.74073,5.37324
52.6625,1.57566,-80.294,96.0363,-24.5846,2.84537,3.82847,25.0433
-5.17138,36.8545,-9.64494,38.4452,8.10538,-14.8542,19.5786,25.8781
-19.8259,7.37094,35.8444,41.6201,-9.95092,4.74337,38.8916,40.4238
-40.8156,-68.9208,83.6907,115.845,-28.5574,17.5006,59.6772,68.4337
-16.5112,-11.5725,-44.3169,48.6882,-10.2869,-8.90237,-27.6634,30.8277
27.4719,-3.2601,-27.5253,39.0254,-3.10312,-0.558949,11.4299,11.8573
1.36554,8.62737,-27.0224,28.3993,3.88216,5.18227,-13.8806,15.3169
37.5099,25.2393,-18.969,49.0291,27.4953,18.6327,-15.1728,36.5157
-24.2171,21.8206,35.0681,47.8789,-5.50881,6.03026,-6.22542,10.2702
33.629,14.8843,25.5315,44.7696,15.1099,3.5697,18.0914,23.8404
40.2288,-23.3748,17.6132,49.7491,-35.6938,20.2066,-8.56145,41.9007
-13.7129,10.7536,7.25054,18.875,-8.43447,4.25556,2.56054,9.78865
-5.60861,-20.0162,66.6734,69.8388,1.05594,-5.48518,2.63934,6.17896
